0.060287,0.00039186,2.2239e+07,2.3266,0.019457,0.1,0.54456,0.33338,1.5596,0.14554,0.12016,0.59839,0.43527,0.85658,5.8642,0.074096,600.15,4790.7,13932,436.6,4999.9,17603,17112
0.40203,0.34436,8.6631e+06,3.0477,0.035009,0.10766,0.52311,0.35113,1.5928,0.27212,0.10096,0.3,0.58721,0.70081,3.4434,0.16842,2041,3395.5,8018.5,2866.9,1.4813,9642.1,17113
0.060769,5.2743e-06,2.8168e+07,1.7232,0.020661,0.1,0.9,0.30003,1.5034,0.11123,0.13519,0.44159,0.41764,0.62952,4.6044,0.49904,4922.3,5000,14711,4251.6,5000,17665,17176
0.049259,0.00015399,3.9892e+06,1.716,0.064297,0.10001,0.89981,0.30296,1.506,0.19385,0.10001,0.37369,0.62424,0.92633,4.0592,4.3319e-06,3311.3,4074.6,17237,2344.5,2650.9,16779,17477
0.058667,0.0053862,5.7812e+06,1.4682,0.018599,0.46403,0.55008,0.7,2.1732,0.10023,0.29569,0.7,0.64576,0.64576,6.6565,0.83617,4451,4938.3,214.02,3067,2112.7,7895.4,17512
0.062225,6.3337e-08,8.1418e+06,1.0174,0.02333,0.5604,0.48412,0.30001,1.5039,0.36504,0.1294,0.69999,0.70152,0.7016,6.7714,0.99997,561.86,4999.9,1353.9,2210.8,189.95,5980.1,17587
0.87536,0.82775,1.7975e+07,2.7649,0.019003,0.16825,0.89997,0.59016,1.9897,0.70158,0.26365,0.69385,0.016595,0.99998,6.6161,0.086887,1517.6,3563.4,9107.2,4963.8,4239.8,8527.6,17703
0.063819,0.005837,1.5963e+07,2.5799,0.015339,0.18148,0.23276,0.3,1.5021,0.12988,0.10174,0.64015,0.31481,0.44859,6.1626,0.28825,3545,4999.9,4546.2,4013,4495.9,14954,18124
0.073401,0.008737,2.9233e+07,2.0928,0.020737,0.1,0.58881,0.3,1.5023,0.1361,0.15723,0.47003,1,1,4.8276,6.7097e-06,956.74,3958.6,17010,1914.2,1941.1,12756,18201
0.079805,0.017554,1.2812e+07,0.94012,0.019479,0.50159,0.61042,0.30009,1.5037,0.3996,0.2424,0.48244,0.99877,0.99988,4.9247,0.17211,4999.6,1720.7,7739.7,4999.9,2655.1,5036.9,18244
0.071496,0.0057186,6.7613e+06,1.7524,0.081534,0.1,0.74931,0.30002,1.5028,0.35797,0.1,0.69998,0.99992,1,6.6611,0.23496,3176,1742,3529.7,4999.9,3695.1,1744.2,18367
0.22888,0.16469,1.0866e+07,1.633,0.01925,0.61987,0.21264,0.5257,1.8826,0.89987,0.14276,0.57934,0.8645,0.99759,5.6945,0.0065441,4999.7,4999.7,19999,5000,3499.8,396.24,18447
0.075672,0.020999,1.2162e+07,1.6638,0.01294,0.51468,0.1596,0.30002,1.503,0.10002,0.17272,0.52984,0.4728,0.54354,5.2967,0.96164,4574.9,1883,13680,6.9497,4946.5,14989,18475
0.63404,0.57346,2.264e+07,1.6009,0.022411,0.36755,0.89999,0.69992,2.1746,0.65663,0.28888,0.32494,0.52403,0.53096,3.6577,0.062794,4632.5,4102.1,15918,4988.4,577.06,9478.5,18547
0.67089,0.62342,1.9527e+06,3.7472,0.050833,0.16539,0.27003,0.30003,1.4742,0.24292,0.13893,0.30001,1,1,3.4787,0.095439,4917.1,3501.2,17646,1302.5,244.91,5948.5,18624
0.061358,0.0015564,3.0199e+07,1.5107,0.015499,0.17895,0.61323,0.30002,1.5029,0.1,0.24736,0.31871,0.86246,0.86264,3.6013,0.00062582,4999.7,4999.9,11207,4999.7,4999.8,20000,18631
0.060148,5.8619e-07,1.9539e+07,2.3627,0.020648,0.1,0.67807,0.5204,1.8482,0.25159,0.10003,0.69726,0.23231,0.23232,6.601,0.0019513,3270.1,4992.1,9561.8,4484.5,2836.5,15526,18701
0.23992,0.17806,2.9701e+07,1.258,0.017757,0.24964,0.89463,0.30888,1.5183,0.5045,0.18649,0.30001,0.28471,0.97699,3.4651,0.18724,2179,2218.5,15464,106.98,1192.9,16817,18724
0.046081,1.3858e-05,3.0992e+06,1.4156,0.02653,0.36158,0.56961,0.30358,1.5081,0.13057,0.16448,0.69999,1.9015e-06,0.80117,6.6928,1,220.69,4996.9,10760,3585.5,166.93,13388,19048
0.66112,0.66532,2.9488e+06,3.0114,0.011516,0.31282,0.39276,0.39664,1.6651,0.25929,0.55734,0.69998,0.024356,0.026839,6.6589,0.089607,3653.4,2262.8,3415.8,421.49,3347.6,19600,19149
0.26602,0.2026,6.5249e+06,1.5267,0.087813,0.13048,0.89999,0.3,1.4418,0.42074,0.10795,0.3,0.99986,0.99995,3.4476,0.70527,3633.4,4272.1,17024,62.026,1345.1,3551.4,19209
0.51566,0.46826,3.5043e+07,2.8364,0.015894,0.1,0.88577,0.5051,1.8471,0.13279,0.89973,0.69999,0.22758,0.76195,6.667,0.004411,4469.2,4986.5,5314.4,1337.9,5000,18572,19370
0.059943,2.1946e-05,8.5225e+06,0.70035,0.032459,0.47834,0.86181,0.3,1.4992,0.69973,0.32006,0.61894,0.70906,0.70907,6.0251,2.8174e-05,3779.3,2868.8,14415,52.523,2.6395,10531,19448
0.07973,0.020594,2.2513e+07,2.129,0.012833,0.29139,0.17585,0.3529,1.5859,0.22205,0.12235,0.67064,0.32887,0.46179,6.4443,0.14398,532.9,5000,15644,3152.2,1788.4,17261,19573
0.52334,0.46217,9.2886e+06,2.0563,0.0178,0.65625,0.17541,0.31374,1.4649,0.63099,0.10015,0.49114,0.54809,0.54811,4.9465,1,3613.3,951.33,8267.3,0.79394,693.22,3653.8,19655
0.060259,5.2544e-05,1.675e+07,0.94778,0.022049,0.30199,0.89469,0.30478,1.5033,0.78956,0.1,0.61118,0.12446,0.12449,5.9761,0.43645,2522.2,2737.7,12254,1725.5,847.12,20000,19767
0.061534,1.7981e-09,3.0821e+07,3.2124,0.01429,0.1007,0.37559,0.69996,2.1701,0.10868,0.10105,0.69142,0.67681,0.81575,6.5331,3.6117e-05,4928.2,4459.9,19638,1441.6,111.84,17993,19782
0.17829,0.10599,1.7463e+07,1.3932,0.035083,0.21537,0.56161,0.30001,1.5026,0.89987,0.1,0.37346,0.96868,0.99992,4.0321,0.007402,4774.3,4952.6,17536,1564.2,6.5775,3691,20152
0.10742,0.04438,3.2619e+07,0.68112,0.014327,0.59087,0.89996,0.30002,1.5035,0.50888,0.50768,0.42922,0.7522,0.99313,4.5021,0.018369,4823.5,4999.8,9739.7,4463.8,1724.1,12497,20246
0.064967,3.3188e-05,3.0987e+07,2.5966,0.018166,0.1,0.60895,0.57364,1.9629,0.15807,0.10001,0.59074,0.55711,0.55713,5.795,1.1105e-05,2753.3,552.91,3008.9,1183.3,133.77,17649,20249
0.058599,0.00029503,1.6358e+07,2.397,0.014429,0.23032,0.26909,0.30002,1.5013,0.10739,0.1,0.48091,0.31081,0.87218,4.8848,0.27072,1306.3,137.35,1102.9,4397.6,4514.2,15561,20528
0.83702,0.78689,3.7619e+07,2.1676,0.014333,0.17841,0.9,0.3,1.5034,0.50566,0.62531,0.68793,0.18593,0.18835,6.5727,0.0030179,4684.1,887.81,4576.9,3519.8,4082.9,16400,20800
0.83702,0.78689,3.7619e+07,2.1676,0.014333,0.17841,0.9,0.3,1.5034,0.50566,0.62531,0.68793,0.18593,0.18835,6.5727,0.0030179,4684.1,887.81,4576.9,3519.8,4082.9,16400,20800
0.071467,2.7568e-06,3.3605e+07,1.5564,0.026393,0.11765,0.9,0.3,1.5036,0.22577,0.10005,0.33348,0.99893,0.99996,3.7304,0.14074,891.63,4772.1,1097.6,194.13,1159.3,9958.5,20819
0.24984,0.19434,2.9297e+07,2.9911,0.013323,0.15949,0.26608,0.3,1.5033,0.20633,0.1,0.69999,0.12415,0.1938,6.6921,0.99998,301.92,4869.7,3702.5,4746.3,4799.5,13387,20977
0.11684,0.055559,5.0111e+07,1.0268,0.013728,0.26788,0.9,0.3,1.5035,0.2453,0.73698,0.7,0.37106,1,6.6684,0.11608,4302.8,5000,14777,4987.5,4999.5,17031,20978
0.069618,8.4609e-06,3.1167e+07,1.5187,0.018732,0.20292,0.5022,0.36718,1.6167,0.53212,0.10537,0.7,0.62497,0.62497,6.8039,2.4428e-05,4509.1,1465.3,18271,4842.9,245.62,7712.1,21074
0.47749,0.41107,2.4623e+07,0.87867,0.018471,0.64857,0.88621,0.30002,1.5023,0.51296,0.75455,0.60517,0.99477,0.99502,5.9502,1,4768.7,12.962,16273,1670.5,2365.3,1305,21085
0.065674,4.0248e-05,1.7539e+07,2.257,0.01255,0.5122,0.1086,0.69947,2.103,0.1291,0.1,0.69996,0.99991,0.99993,6.6348,0.60548,4783.7,2834.4,16996,1575.7,2180,6485.5,21089
0.012923,0.039869,5.0713e+05,3.6984,0.0093018,0.64969,0.1,0.68827,2.1383,0.16819,0.10018,0.3,0.010461,0.010477,3.4369,0.007748,2417.9,4361.7,7074.1,4039.5,4270.2,15222,21122
0.060592,1.9834e-05,1.3065e+07,0.83069,0.014508,0.79704,0.86329,0.7,2.1488,0.25547,0.43262,0.38996,1,1,4.0928,4.5243e-08,462.89,4482.7,5092.9,0.40189,2079.5,12720,21167
0.060592,1.9834e-05,1.3065e+07,0.83069,0.014508,0.79704,0.86329,0.7,2.1488,0.25547,0.43262,0.38996,1,1,4.0928,4.5243e-08,462.89,4482.7,5092.9,0.40189,2079.5,12720,21167
0.15768,0.095428,3.8096e+07,1.1343,0.014292,0.31731,0.78078,0.3,1.5036,0.9,0.17186,0.61521,0.089185,0.78601,5.9956,0.19184,272.07,3613.2,5706.1,3167.2,1952.6,12640,21249
0.13019,0.069307,2.5953e+07,4.2251,0.012884,0.19494,0.1,0.67711,2.137,0.11036,0.10092,0.69999,0.502,0.5823,6.647,0.14986,3607.1,3839.1,17784,231.38,326.78,14150,21251
0.13019,0.069307,2.5953e+07,4.2251,0.012884,0.19494,0.1,0.67711,2.137,0.11036,0.10092,0.69999,0.502,0.5823,6.647,0.14986,3607.1,3839.1,17784,231.38,326.78,14150,21251
0.05311,0.00010663,7.6784e+06,1.2138,0.015704,0.65693,0.30006,0.54041,1.8724,0.20941,0.30961,0.69999,0.23378,0.75035,6.7874,0.243,0.00057751,4998,13883,1579.5,2742,18399,21372
0.26291,0.19952,5.5988e+07,2.2441,0.016055,0.10001,0.75985,0.30001,1.5018,0.14805,0.28831,0.31338,0.67445,0.78112,3.5599,0.0060394,4974.2,2396.3,1014.3,4319.3,4979.3,8774.1,21394
0.04862,1.4231e-05,2.0073e+06,1.9553,0.036764,0.31135,0.37554,0.69998,2.1631,0.18838,0.16407,0.69934,0.68031,0.68084,6.7671,0.127,1378.2,582.88,17026,2710,2215.5,3572.9,21406
0.04862,1.4231e-05,2.0073e+06,1.9553,0.036764,0.31135,0.37554,0.69998,2.1631,0.18838,0.16407,0.69934,0.68031,0.68084,6.7671,0.127,1378.2,582.88,17026,2710,2215.5,3572.9,21406
0.57135,0.51273,1.6955e+07,4.7758,0.024923,0.1264,0.26275,0.7,2.1731,0.12489,0.10822,0.39555,0.43343,0.43344,4.261,0.60831,3233.1,4900.1,19770,4207.3,29.058,11984,21407
0.069038,0.0064047,2.0912e+07,1.7526,0.012193,0.53004,0.12286,0.36887,1.5775,0.22637,0.13813,0.69026,0.42916,0.42993,6.5764,0.29587,4999.8,3064.4,15692,5000,2175,12009,21532
0.069038,0.0064047,2.0912e+07,1.7526,0.012193,0.53004,0.12286,0.36887,1.5775,0.22637,0.13813,0.69026,0.42916,0.42993,6.5764,0.29587,4999.8,3064.4,15692,5000,2175,12009,21532
0.069038,0.0064047,2.0912e+07,1.7526,0.012193,0.53004,0.12286,0.36887,1.5775,0.22637,0.13813,0.69026,0.42916,0.42993,6.5764,0.29587,4999.8,3064.4,15692,5000,2175,12009,21532
0.069038,0.0064047,2.0912e+07,1.7526,0.012193,0.53004,0.12286,0.36887,1.5775,0.22637,0.13813,0.69026,0.42916,0.42993,6.5764,0.29587,4999.8,3064.4,15692,5000,2175,12009,21532
0.4005,0.33604,3.0591e+07,1.8693,0.014803,0.3924,0.26614,0.3,1.5038,0.28933,0.43563,0.63225,0.99996,0.99996,6.1322,0.31512,2262.8,4999.9,20000,247.75,664.98,6482.8,21587
0.4005,0.33604,3.0591e+07,1.8693,0.014803,0.3924,0.26614,0.3,1.5038,0.28933,0.43563,0.63225,0.99996,0.99996,6.1322,0.31512,2262.8,4999.9,20000,247.75,664.98,6482.8,21587
0.4005,0.33604,3.0591e+07,1.8693,0.014803,0.3924,0.26614,0.3,1.5038,0.28933,0.43563,0.63225,0.99996,0.99996,6.1322,0.31512,2262.8,4999.9,20000,247.75,664.98,6482.8,21587
0.4005,0.33604,3.0591e+07,1.8693,0.014803,0.3924,0.26614,0.3,1.5038,0.28933,0.43563,0.63225,0.99996,0.99996,6.1322,0.31512,2262.8,4999.9,20000,247.75,664.98,6482.8,21587
0.17423,0.11131,7.3218e+07,1.7855,0.014602,0.10698,0.89983,0.30001,1.5026,0.14361,0.39466,0.56559,0.54171,0.91118,5.623,0.27584,4792.5,3465.1,8931.4,1155.3,2160.7,17213,21721
0.067258,7.0336e-06,2.5222e+07,1.8486,0.016173,0.24431,0.44005,0.67142,2.1271,0.10641,0.13086,0.62107,0.81472,0.99996,6.058,0.96529,3236.2,2116.3,7957.4,4858.1,2485.3,6366.6,21756
0.52445,0.45014,2.1686e+07,3.1542,0.032341,0.14095,0.45734,0.57028,1.9548,0.83107,0.10119,0.63778,0.99975,0.99989,6.144,0.015404,588.14,4968.9,15442,3632.8,157.81,378.25,21790
0.31844,0.2556,6.9489e+07,2.1047,0.015444,0.1,0.89992,0.30002,1.5037,0.12845,0.69914,0.52464,0.76802,0.9989,5.2716,0.05644,3658.6,1240.8,15220,0.28388,4639.2,11362,21930
0.42995,0.38173,1.5882e+07,1.3165,0.014459,0.68533,0.49171,0.47399,1.7315,0.50555,0.55712,0.45061,0.31521,0.99999,4.5339,0.020618,4980.9,1091.2,2927.7,4999.9,2312,19149,21958
0.18346,0.11916,6.0872e+07,2.7469,0.014299,0.1,0.36231,0.30001,1.5037,0.29893,0.12675,0.69991,0.15353,0.92597,6.6881,0.12013,4997.9,4999.9,19982,225.83,3109.9,15335,22040
0.062786,7.3154e-05,3.1344e+07,1.5957,0.01348,0.27678,0.45106,0.51527,1.8643,0.43962,0.10664,0.7,0.20962,0.84049,6.6875,0.041917,1249.4,1236,9980.2,3214.5,4018.2,18093,22126
0.069806,0.0053745,5.0148e+07,1.5637,0.014673,0.1584,0.61565,0.3,1.5037,0.11644,0.26463,0.66999,0.41094,0.56426,6.4464,0.50366,5000,251.54,14829,5000,5000,18708,22146
0.063736,0.0047305,2.3661e+07,1.0442,0.012529,0.5258,0.39142,0.30001,1.5035,0.81904,0.1668,0.69999,0.13421,0.13851,6.6273,5.6274e-05,3620.3,4905.1,15087,4963.8,2790.2,20000,22176
0.17521,0.1141,3.7656e+07,0.77475,0.013364,0.72158,0.89927,0.59076,1.9826,0.89997,0.3328,0.55653,2.1818e-07,0.99998,5.5363,0.28202,12.377,4854.5,13257,240.52,0.34865,16925,22419
0.42172,0.41168,8.3802e+06,5.3534,0.012883,0.1,0.31559,0.69993,2.1731,0.1,0.82633,0.7,9.7892e-10,0.0014937,6.6938,0.706,1048.1,3775.3,12238,919.36,2237,7341.1,22856
0.30672,0.24319,2.1667e+07,2.011,0.019011,0.22975,0.38918,0.30001,1.5009,0.74081,0.1,0.69999,0.03128,0.29421,6.7356,0.63064,643.91,4453.7,11882,132.51,2003,6953.6,22899
0.074302,0.00041819,3.3442e+07,3.1308,0.020213,0.10111,0.30705,0.51155,1.7844,0.11955,0.10446,0.69997,0.9994,0.99941,6.6263,0.14782,2961.3,4041.4,5103.5,4608.6,2544,4397.7,23058
0.76323,0.70213,3.9033e+07,2.2985,0.018877,0.23247,0.75872,0.61621,2.0347,0.15845,0.66078,0.69998,0.0023826,0.99998,6.6529,0.99999,4653.6,3491.7,4017.4,1457.2,1536.5,5156.5,23274
0.068076,2.0498e-07,2.2878e+07,1.2973,0.012229,0.84819,0.21384,0.69983,2.1752,0.8022,0.1,0.7,0.39683,0.96622,6.6679,0.00036293,3316.6,6.813e-06,12337,792.07,1416.5,8746.9,23302
0.80114,0.73235,7.5261e+07,2.814,0.016914,0.10478,0.78026,0.30001,1.5037,0.62721,0.10045,0.33005,0.028743,0.62257,3.6971,0.25436,427.29,4999.9,17957,1758.7,2418,19512,23344
0.30188,0.23913,3.1807e+07,1.5665,0.014678,0.36459,0.39187,0.3,1.501,0.87823,0.10744,0.3,0.22594,0.99999,3.4755,0.020662,2042,1856,10850,3157.9,782.16,18532,23380
0.088761,0.0071418,2.9419e+07,1.3015,0.049428,0.11992,0.85221,0.30001,1.482,0.88378,0.1,0.69213,0.99958,0.99958,6.5121,0.097174,4739.7,5000,17869,4.6242e-05,3503.9,2101.5,23457
0.54882,0.4823,4.7355e+07,2.3416,0.015665,0.19498,0.47019,0.30001,1.5037,0.89989,0.126,0.43806,0.2871,0.43372,4.5606,3.4554e-05,2199,3140.5,10659,4363.7,3520.5,7134.7,23586
0.078523,0.0033897,1.748e+07,1.7651,0.055409,0.10086,0.67529,0.35732,1.5759,0.46911,0.1,0.69999,0.99998,0.99999,6.7094,0.033477,2356.2,4999.9,3471.8,1906.4,817.21,3801.2,23641
0.092121,0.022704,4.208e+07,2.8855,0.012108,0.26326,0.14115,0.7,2.1758,0.109,0.1,0.63752,0.6397,0.65759,6.1621,0.50997,1696.1,4763.3,20000,1518.6,2211.8,9881.6,23646
0.14461,0.077532,6.3546e+07,2.5932,0.014495,0.10144,0.46088,0.30002,1.503,0.36356,0.10431,0.65612,0.26297,0.263,6.3038,1.2739e-05,961.98,2734.6,2788.3,1037.2,1628.3,15489,23659
0.069792,0.00080055,8.2215e+07,1.1381,0.014174,0.18063,0.89998,0.30002,1.5039,0.10798,0.4594,0.69992,0.18105,0.99995,6.686,0.76184,4999.1,4999.5,16736,4998.6,4509.7,16496,23672
0.069792,0.00080055,8.2215e+07,1.1381,0.014174,0.18063,0.89998,0.30002,1.5039,0.10798,0.4594,0.69992,0.18105,0.99995,6.686,0.76184,4999.1,4999.5,16736,4998.6,4509.7,16496,23672
0.93108,0.8737,2.9728e+07,2.1674,0.014092,0.41992,0.36584,0.3,1.4844,0.42678,0.53419,0.4677,0.45773,0.47846,4.8135,0.024834,459.09,3274.2,9894.6,2448.6,2259.9,12704,23948
0.17868,0.11411,4.5249e+07,1.8558,0.013338,0.23563,0.35129,0.3,1.5035,0.10003,0.22803,0.41078,0.9991,0.9991,4.3467,0.96105,1329.4,4999.8,10755,3542.1,4156.8,4386,24012
0.2342,0.21571,9.5297e+06,6.042,0.011461,0.10071,0.14944,0.52841,1.8847,0.10889,0.11046,0.30002,8.0922e-08,0.0035434,3.4488,0.54689,3987.8,3937.3,12265,315.87,3918.6,3586,24013
0.29801,0.23408,1.0209e+07,1.6975,0.054853,0.12991,0.858,0.3,1.5031,0.64566,0.1,0.30001,0.19715,0.71052,3.467,0.24954,731.1,5000,20000,182.94,2150.1,7793.1,24071
0.091218,0.033601,2.0816e+07,3.1075,0.011735,0.29863,0.14167,0.7,2.169,0.1,0.1,0.47383,0.51093,0.99213,4.8482,0.15075,3143.2,3.5779,5252.6,1380.7,4213.5,14939,24096
0.12447,0.057346,4.8277e+07,3.7654,0.013587,0.12318,0.22085,0.69993,2.1621,0.1,0.16368,0.69995,0.78873,0.78873,6.6883,3.4366e-05,739.38,2382.9,16552,4993.5,4640.7,5428.3,24226
0.075109,8.9561e-07,3.7195e+07,1.9449,0.015552,0.25474,0.18876,0.30001,1.503,0.30446,0.10006,0.65577,0.99929,0.99953,6.3199,0.10738,4892.5,4999.3,17467,1251.1,4271.4,4334.4,24240
0.075109,8.9561e-07,3.7195e+07,1.9449,0.015552,0.25474,0.18876,0.30001,1.503,0.30446,0.10006,0.65577,0.99929,0.99953,6.3199,0.10738,4892.5,4999.3,17467,1251.1,4271.4,4334.4,24240
0.079583,0.0078167,1.9103e+07,1.0425,0.030084,0.27666,0.65004,0.30039,1.4918,0.28864,0.12386,0.3,0.99996,0.99996,3.3252,0.58026,163.62,4295.7,18628,4202.4,244.23,4711.3,24241
0.15741,0.090762,3.9452e+07,2.7153,0.013316,0.20742,0.17203,0.3042,1.5104,0.12566,0.19647,0.51484,1,1,5.1853,0.11452,2058.5,1194.9,11710,4739.9,0.15502,7276.1,24274
0.071454,4.9955e-05,8.0385e+07,2.0645,0.015087,0.1,0.8952,0.69299,2.1611,0.33563,0.10001,0.7,0.25879,0.99991,6.6519,3.7533e-06,3492.7,4194.3,4292.4,1392,4869.4,18097,24377
0.23171,0.16661,6.4373e+07,2.772,0.013898,0.11629,0.36265,0.3,1.4989,0.1,0.33289,0.42282,0.84487,0.96141,4.422,3.3448e-10,1629,1044.6,13767,2964.3,3618.3,9268.4,24602
0.23171,0.16661,6.4373e+07,2.772,0.013898,0.11629,0.36265,0.3,1.4989,0.1,0.33289,0.42282,0.84487,0.96141,4.422,3.3448e-10,1629,1044.6,13767,2964.3,3618.3,9268.4,24602
0.73699,0.65996,2.6912e+07,2.7986,0.04068,0.10615,0.89999,0.49468,1.7969,0.41249,0.15319,0.59586,0.99924,0.99924,5.8825,0.88599,2232.1,4034.4,15753,1452.5,1.572,1036.3,24675
0.067414,0.00013638,4.5253e+07,0.94266,0.013499,0.40665,0.9,0.54298,1.8238,0.56258,0.14761,0.6201,0.0088832,1,6.0285,0.36985,5000,1218.1,6320.7,4390.8,3161.2,12291,24770
0.077722,1.3279e-08,6.4671e+07,2.0021,0.020146,0.1,0.53245,0.30001,1.5047,0.19206,0.16767,0.69029,0.99997,0.99998,6.5279,0.09308,4772.3,4766.8,6676.4,1905.1,2864.3,6848.6,24776
0.026871,0.033851,1.1516e+07,2.5568,0.0093735,0.1,0.743,0.48473,1.8069,0.49134,0.12813,0.7,0.0021791,0.4663,6.6426,0.0012682,3359.1,4102.3,3783.1,2760.1,686.36,11209,24857
0.10336,0.083356,9.3256e+06,1.5728,0.010426,0.43537,0.47525,0.69991,2.1488,0.12389,0.65723,0.4093,1.4241e-06,0.009269,4.3296,0.93182,813.53,4271.1,10799,2980.8,1682.6,9570.8,24879
